height,weight
172.232,57.318
170.54,54.959
179.248,62.255
165.241,57.023
177.893,63.263
168.187,53.668
160.381,57.672
162.586,47.717
175.267,56.608
166.713,47.732
174.234,54.884
174.757,64.482
175.356,55.313
170.294,52.794
167.732,53.042
176.852,57.669
171.177,51.405
180.35,60.942
172.558,52.091
174.337,58.558
174.315,57.235
172.297,64.635
171.171,55.277
173.9,51.912
178.226,55.859
174.752,65.378
172.822,53.26
172.866,65.301
176.954,58.121
172.438,62.959
176.353,58.19
174.513,68.536
169.496,52.924
176.188,58.264
172.789,65.72
167.353,50.661
174.187,66.284
170.288,52.557
176.89,61.269
175.989,56.261
173.48,55.633
169.142,51.163
167.644,54.096
176.844,61.355
178.84,72.921
173.324,59.966
181.195,65.24
173.382,58.069
165.592,53.716
165.024,57.996
166.322,53.052
179.871,61.992
176.918,60.234
179.687,56.308
169.106,59.959
173.53,49.128
176.737,61.848
178.427,55.118
176.609,57.377
180.939,55.117
168.884,52.404
170.564,59.169
176.518,59.393
166.132,55.736
174.382,60.768
165.32,54.561
179.787,55.399
158.557,51.309
169.449,52.944
176.001,53.253
162.352,51.729
167.044,53.002
179.551,61.455
175.637,62.987
180.743,59.46
168.644,52.65
177.696,60.165
174.904,61.08
178.585,60.793
168.837,51.541
172.696,62.92
172.013,61.644
171.271,61.565
167.609,49.964
172.914,53.141
171.668,51.336
172.008,44.222
167,45.259
176.25,60.558
168.578,58.713
177.272,63.787
172.095,57.266
178.337,59.755
174.442,55.299
180.699,59.121
168.659,59.156
170.308,64.823
169.621,53.058
164.001,45.708
169.654,52.956
177.052,53.992
171.494,60.655
169.606,50.742
175.512,59.857
172.079,53.048
171.931,50.438
166.578,52.333
177.305,63.299
171.377,63.986
166.764,59.705
171.143,51.074
177.077,56.744
173.023,51.688
174.232,53.156
169.96,54.241
184.784,63.387
170.351,56.303
181.24,60.219
171.546,58.459
173.674,57.037
188.653,65.531
174.513,60.118
171.759,60.14
174.169,56.653
171.677,59.684
163.18,51.111
183.418,55.64
173.866,51.073
166.98,53.325
171.547,53.564
175.841,56.639
175.656,59.603
171.949,56.832
173.705,54.655
182.213,63.847
169.951,57.923
178.773,69.277
176.825,61.159
166.424,51.199
176.675,62.01
167.194,55.175
177.144,61.363
171.392,52.342
172.972,56.437
173.246,55.704
173.114,58.781
171.794,55.1
178.196,65.551
164.884,51.728
175.274,54.157
173.396,57.294
174.793,63.547
172.028,60.749
169.074,60.131
173.894,60.422
176.905,66.356
158.383,46.638
171.703,57.054
171.485,58.688
168.786,49.056
177.811,63.764
166.848,54.043
172.328,64.358
178.561,62.706
170.491,61.956
178.629,57.614
171.161,64.878
170.506,58.942
176.216,61.292
173.745,65.287
167.353,58.019
168.274,46.349
168.17,55.104
166.295,54.776
179.848,59.222
176.996,54.717
174.192,50.713
169.428,56.797
168.422,52.062
175.43,58.508
166.868,56.913
171.027,58.283
170.854,52.34
167.326,61.729
174.719,60.31
173.906,60.574
173.158,55.881
172.729,58.887
168.755,53.996
160.323,51.752
168.871,60.81
169.056,48.982
174.214,64.203
166.493,58.263
182.259,55.059
177.846,59.45
176.034,58.576
163.898,49.573
172.275,50.143
176.041,58.522
170.624,55.765
170.664,50.382
167.4,52.279
170.84,59.413
168.633,53.659
171.127,51.522
178.605,60.913
170.127,46.939
180.759,61.639
168.986,56.064
179.097,61.294
169.844,55.993
169.865,42.33
177.767,56.258
168.846,54.118
173.352,64.839
163.086,52.437
169.653,55.331
172.171,52.254
171.857,59.538
172.295,51.828
175.186,58.368
174.441,59.295
166.703,63.287
175.697,60.15
167.808,53.682
172.543,59.799
173.572,62.385
175.832,65.971
175.392,63.811
182.333,67.046
174.322,63.515
170.828,50.89
178.925,56.172
175.324,48.576
174.794,48.996
176.477,55.726
165.834,51.971
178.4,64.173
175.006,65.152
167.034,60.034
164.029,47.262
170.548,56.123
165.656,47.787
170.828,57.363
170.821,62.32
167.071,60.109
159.214,43.504
178.003,62.098
175.41,65.385
177.461,55.302
172.134,59.686
172.75,56.78
169.384,62.224
167.443,53.85
165.943,49.32
171.262,55.208
176.188,58.272
171.215,62.645
169.097,63.585
170.62,54.85
175.242,70.192
163.934,55.464
171.555,53.293
174.206,57.863
182.85,62.19
171.843,70.188
171.872,59.158
168.004,60.885
168.66,63.797
170.369,62.329
173.239,61.418
179.028,63.102
174.439,61.141
172.07,56.232
176.976,60.072
173.718,64.596
161.804,49.726
169.287,49.375
172.476,56.602
168.96,50.61
169.025,60.608
182.799,65.46
170.69,66.925
174.535,53.789
162.041,51.211
170.113,55.594
177.213,57.768
172.568,57.201
176.398,57.101
172.848,54.445
172.766,60.635
163.537,54.807
165.754,47.307
178.997,62.772
173.151,61.849
165.202,53.379
168.637,62.345
171.715,63.025
172.328,58.237
173.998,58.714
176.603,60.068
173.045,50.827
171.158,58.202
166.874,49.114
174.087,56.291
171.054,52.527
177.85,62.641
171.215,59.25
178.256,63.907
168.944,58.175
170.857,57.033
168.437,50.522
173.86,56.027
175.966,58.439
163.637,58.793
169.422,59.161
175.888,52.416
168.358,51.928
176.868,56.456
182.122,59.866
170.012,59.483
170.725,62.577
170.999,53.855
174.72,54.708
177.922,64.618
172.408,64.912
170.254,56.715
176.909,70.075
180.904,55.333
176.958,57.933
172.625,57.731
170.182,51.502
179.024,58.539
174.131,56.807
174.528,67.948
170.973,58.467
178.399,59.028
176.841,60.978
168.863,62.51
170.381,60.323
176.962,63.815
175.618,64.262
170.609,55.12
174.397,55.988
177.839,58.716
167.431,55.068
173.684,59.416
182.965,52.705
171.263,64.799
169.761,47.213
180.056,60.478
180.591,60.904
173.455,59.288
171.253,56.433
174.677,50.257
168.76,48.542
169.939,54.43
172.074,61.071
177.354,58.287
174.09,62.089
170.219,55.728
174.562,56.464
173.612,60.438
170.669,58.465
176.646,60.627
174.237,59.912
170.795,54.128
169.304,58.667
164.861,61.812
175.869,57.671
174.151,50.556
168.509,51.721
178.79,50.412
176.315,62.854
175.965,50.555
173.693,60.71
170.579,56.275
173.241,51.358
174.564,59.596
170.079,56.677
169.335,56.263
177.993,63.232
179.111,61.759
181.714,57.292
171.462,63.986
175.666,51.466
172.483,60.164
174.815,54.485
177.241,56.113
173.853,62.588
176.27,53.458
170.951,64.145
166.795,58.375
171.037,56.554
170.182,58.285
166.252,49.061
169.292,52.911
169.22,54.509
180.501,59.361
169.011,54.279
167.785,51.566
164.631,55.728
172.266,56.186
177.583,59.558
170.692,54.253
176.729,60.356
176.7,65.153
170.815,57.822
168.439,48.109
177.344,50.114
164.305,53.438
174.043,64.38
172.856,62.086
162.268,55.704
167.313,61.362
170.901,63.878
174.613,65.751
182.34,57.803
182.609,64.715
180.887,63.68
174.344,55.16
170.693,57.748
173.791,52.74
168.188,60.178
166.868,51.76
163.563,49.325
173.056,57.315
177.693,71.512
168.083,56.181
170.949,49.303
170.494,63.216
167.971,52.01
169.578,60.242
177.336,63.823
171.462,57.094
172.158,60.138
170.416,60.894
175.312,63.263
173.671,57.769
164.124,59.387
166.391,66.387
174.145,51.795
176.008,62.455
170.924,61.466
170.44,53.02
168.231,58.246
175.041,63.844
169.55,59.919
170.533,50.551
168.287,57.235
177.154,69.725
168.507,58.335
177.377,49.372
177.451,62.069
178.518,53.684
170.376,58.953
173.179,56.004
171.702,58.039
172.791,63.809
173.794,55.026
169.569,50.876
174.075,56.299
165.773,50.218
169.127,55.382
175.789,58.905
169.627,46.664
177.117,58.459
175.913,55.793
174.191,51.782
173.698,59.284
171.082,54.052
178.01,56.586
175.697,63.719
179.693,57.063
167.349,62.675
168.107,51.52
165.072,54.714
177.999,58.785
171.375,55.762
181.466,59.078
175.995,62.368
174.646,57.572
172.717,61.314
169.571,50.33
180.601,57.527
174.877,60.572
169.45,56.972
177.028,59.624
173.267,62.386
175.763,56.901
167.634,54.454
170.341,53.987
178.788,67.379
169.812,59.338
166.356,52.674
168.893,59.539
176.901,61.521
169.172,54.381
166.377,49.872
179.528,66.093
173.634,52.234
176.986,62.837
170.907,62.608
163.194,59.629
176.783,69.289
170.837,61.627
165.278,49.91
176.089,59.4
167,51.662
172.307,56.193
171.924,56.434
177.63,58.565
169.448,50.404
181.531,57.456
175.866,54.252
170.023,53.932
187.334,69.355
174.065,58.817
167.249,57.757
175.623,59.122
174.009,58.183
174.776,68.045
173.448,52.736
167.856,55.54
169.591,56.532
173.776,57.921
172.365,62.875
168.893,58.218
177.941,66.022
181.64,58.051
176.864,72.666
170.972,48.179
167.54,57.377
174.492,63.286
179.178,66.904
165.686,52.684
166.92,43.029
169.38,56.11
173.497,48.955
177.97,59.333
170.352,59.614
174.44,57.142
169.075,53.677
172.537,63.081
172.249,56.02
172.851,60.653
165.525,54.878
173.834,58.201
177.561,60.518
171.483,59.78
179.216,65.191
171.459,56.632
179.919,65.437
170.623,58.755
173.308,60.176
174.876,64.002
167.805,53.646
172.62,56.414
163.631,54.012
175.205,65.774
174.916,60.547
171.499,55.998
180.02,57.981
166.723,56.953
183.036,66.855
179.68,66.942
176.619,64.296
167.752,55.259
172.11,63.478
170.908,59.57
169.118,55.343
170.201,57.928
170.544,51.936
176.606,58.373
175.291,66.42
171.543,45.37
172.886,64.114
175.967,65.148
175.175,61.648
174.636,58.651
171.014,48.903
175.412,59.474
177.211,59.84
182.973,62.554
163.942,52.53
161.627,48.593
180.208,67.839
159.799,49.473
176.292,56.419
166.217,62.013
170.325,55.712
168.111,55.257
169.932,63.371
168.691,49.391
171.883,55.783
171.983,59.673
169.403,57.482
176.585,57.449
173.248,54.136
172.715,57.738
172.739,54.002
172.97,65.038
175.09,64.821
177.249,62.975
167.159,51.703
177.717,56.822
171.472,57.913
175.496,63.522
183.801,61.461
171.82,55.72
176.45,53.94
169.599,58.683
178.392,61.489
176.667,63.072
176.158,58.427
170.803,58.92
164.534,64.893
168.403,50.907
169.561,56.689
166.962,61.127
172.945,50.574
181.755,64.184
171.156,55.647
162.953,46.095
173.992,55.078
175.95,61.492
174.056,59.467
169.699,57.533
177.855,60.216
178.923,61.189
178.698,53.611
167.493,61.701
171.444,55.111
172.723,57.587
166.344,45.195
169.833,56.428
176.443,59.452
171.221,51.484
167.008,53.314
175.438,59.153
176.03,58.335
170.866,61.842
173.473,60.195
166.461,48.939
170.746,62.661
175.318,65.163
169.399,59.184
168.927,59.582
172.691,66.149
169.303,56.772
175.57,58.451
180.4,65.28
168.826,54.081
175.338,60.824
167.625,58.001
169.016,60.671
167.437,61.441
179.301,60.762
167.102,60.802
177.592,54.138
163.32,57.217
168.713,51.405
174.625,62.001
172.715,53.514
164.1,55.552
172.434,53.919
169.721,57.051
175.436,72.461
166.761,58.52
168.152,51.927
175.115,61.251
173.647,54.141
170.662,57.972
169.376,54.215
171.283,54.537
170.726,54.233
173.888,54.892
161.654,53.217
171.539,66.532
177.039,58.035
173.479,55.548
172.658,58.891
176.719,59.174
169.438,64.348
172.52,50.005
171.201,56.242
176.255,55.059
174.241,57.806
173.674,57.103
173.442,57.574
174.009,69.147
165.347,50.63
167.217,54.34
175.919,60.716
174.577,59.943
169.6,54.628
168.618,64.63
171.366,59.999
173.154,56.054
166.903,56.949
170.368,55.213
182.867,66.862
160.584,48.705
175.347,53.905
174.352,54.785
167.45,53.471
183.157,64.781
168.544,48.74
175.167,58.294
166.178,52.682
165.663,50.975
184.677,68.505
171.175,48.037
169.369,57.571
174.558,58.873
161.801,49.769
185.485,69.614
173.142,57.428
164.666,43.357
167.217,53.982
172.276,58.819
176.416,65.063
160.114,53.285
171.665,56.85
169.982,55.405
176.098,61.185
182.166,66.222
174.408,62.141
178.973,54.553
163.074,56.299
174.104,55.356
166.182,53.688
175.782,61.343
161.324,47.984
170.732,50.605
177.018,65.034
174.702,59.884
176.292,54.791
171.207,54.971
171.213,49.539
168.897,56.554
170.726,54.379
176.176,56.355
176.992,66.845
171.774,72.583
172.449,69.868
179.438,58.766
179.901,59.737
170.06,68.08
168.833,55.747
169.026,56.563
173.146,66.433
168.17,52.183
173.574,61.547
163.886,43.799
166.564,53.079
175.784,56.319
175.447,71.112
175.11,58.957
172.909,65.077
182.901,60.351
170.699,63.317
173.835,56.223
173.327,50.729
179.145,55.477
170.997,56.325
177.688,66.833
172.433,61.322
173.116,48.398
179.234,56.2
173.056,47.48
178.458,58.634
180.506,63.637
168.579,52.776
170.612,61.532
174.938,66.588
179.878,59.611
169.488,54.964
171.409,62.244
169,62.838
172.838,57.537
172.349,58.875
172.74,54.197
188.11,60.619
173.966,59.248
164.107,43.498
171.603,57.608
174.304,56.092
170.826,64.397
173.167,57.614
171.638,59.985
167.769,47.089
175.955,57.79
177.568,54.882
175.975,63.842
174.632,60.059
171.028,52.406
165.244,50.618
166.817,50.46
168.855,45.901
179.143,60.985
171.037,49.803
177.477,57.153
174.582,56.968
175.54,63.5
175.559,54.589
169.489,52.571
178.764,59.183
164.49,50.076
171.473,66.026
168.301,56.674
171.304,64.551
174.456,63.324
171.668,56.759
169.037,50.376
168.496,67.162
171.698,60.117
168.069,62.944
173.71,53.721
176.098,60.697
169.968,54.411
170.693,55.074
174.958,64.98
174.852,61.928
178.893,54.884
176.863,62.8
168.247,58.914
176.729,63.527
178.627,64.614
165.546,45.469
179.864,53.715
176.727,57.651
164.274,47.161
172.97,52.044
176.485,61.478
175.753,55.673
174.197,61.311
173.913,65.227
168.968,52.915
170.929,45.503
172.774,60.354
176.668,54.519
179.204,65.26
176.367,48.503
170.74,54.147
164.229,50.528
176.576,62.932
165.331,52.186
169.827,56.28
174.238,48.491
180.37,66.286
181.223,58.691
172.06,54.934
181.9,65.717
174.865,54.459
169.768,57.996
167.979,54.055
167.107,55.815
174.59,63.505
171.65,59.646
179.74,65.729
171.894,57.964
163.88,58.256
174.509,66.545
173.233,51.302
173.992,53.173
173.189,59.469
170.991,57.992
177.648,67.445
171.427,64.141
168.936,49.671
179.195,60.151
173.519,61.072
176.692,61.04
177.031,56.947
172.022,60.217
169.871,62.528
173.749,68.7
173.002,54.562
169.844,49.606
175.168,59.042
179.103,62.172
165.568,57.426
178.347,51.199
175.34,60.63
168.017,42.47
179.406,62.051
162.368,54.138
172.567,57.172
175.118,54.395
168.079,50.92
173.025,65.041
172.77,61.991
162.984,51.122
175.286,63.838
175.041,58.665
168.776,61.653
166.67,58.706
175.562,55.714
178.516,63.849
169.495,52.037
169.485,61.185
174.757,56.307
175.33,55.254
169.233,60.647
172.66,61.109
165.387,56.393
172.447,58.659
174.364,56.463
165.461,59.017
174.387,56.456
172.304,61.326
171.483,60.282
169.258,58.391
173.605,60.734
167.304,57.78
171.112,65.726
173.623,58.28
167.053,57.422
172.478,47.505
166.494,55.459
175.337,61.051
168.34,54.263
172.435,57.423
166.933,48.787
174.398,59.191
173.441,48.781
175.71,58.361
175.91,62.709
176.648,65.27
175.206,64.267
175.855,68.601
169.349,58.7
168.049,60.695
171.273,59.785
167.397,56.056
170.831,51.697
172.306,60.044
178.285,60.309
168.442,57.114
171.873,53.113
172.09,59.763
173.54,51.265
183.084,59.226
174.716,58.109
174.187,53.675
173.668,56.303
174.613,58.978
176.253,59.194
174.293,61.07
170.765,54.975
173.979,62.557
176.041,65.882
166.665,53.746
172.953,58.838
172,55.575
171.325,52.541
170.529,54.304
162.941,48.222
171.854,61.602
173.446,62.075
166.478,55.716
174.816,70.095
183.195,66.273
171.75,55.464
173.989,62.424
180.878,59.421
180.728,60.347
178.593,60.037
178.472,51.378
166.364,59.304
172.882,53.037
174.545,59.955
176.464,72.431
173.414,56.8
171.651,51.305
174.25,59.089
170.444,65.299
171.14,56.676
179.887,72.164
175.6,56.922
173.519,58.582
162.717,49.728
173.261,54.976
168.569,59.24
179.663,53.918
176.153,58.513
168.286,56.88
174.262,47.623
178.504,57.635
173.348,56.283
169.951,58.698
169.068,53.361
175.051,58.231
174.769,64.208
180.051,57.971
186.725,62.936
174.163,59.684
169.9,58.673
177.207,66.328
171.321,59.415
176.266,50.829
175.54,54.735
170.192,63.109
169.011,60.123
178.61,66.609
177.69,54.248
170.63,57.926
185.884,60.249
173.177,52.663
179.977,55.971
174.284,53.178
177.792,59.453
169.909,70.872
175.118,58.734
171.592,52.23
174.028,56.259
180.731,68.618
174.967,57.197
179.021,66.106
170.303,56.475
162.358,44.732
166.191,54.616
170.352,69.077
177.468,61.783
168.041,60.761
162.36,51.394
174.374,66.191
177.437,62.564
175.133,57.474
169.204,58.219
175.183,50.083
164.999,58.111
174.525,49.852
171.298,58.552
176.011,56.642
173.711,52.768
166.567,53.438
173.148,58.707
162.896,56.303
175.396,63.702
173.981,60.613
169.172,56.703
169.625,52.437
174.45,50.884
175.92,56.887
163.258,48.729
178.252,60.07
177.188,63.111
171.734,63.823
181.398,66.59
174.502,54.51
166.074,55.812
182.433,61.905
166.223,58.413
174.583,65.735
173.167,54.164
183.02,61.889
171.136,49.986
169.244,59.235
169.099,53.11
178.515,67.405
172.612,56.843
172.799,56.533
168.198,48.051
179.336,61.094
171.274,58.996
167.408,55.315
184.097,62.733
169.11,52.99
170.286,58.219
167.38,63.263
167.7,47.12
179.475,59.385
176.073,60.416
173.904,53.733
172.977,53.907
175.523,59.466
175.229,56.231
170.145,44.611
172.92,62.929
170.537,59.641
166.375,58.071
173.803,66.426
172.223,49.86
170.193,52.488
178.129,57.578
181.858,59.626
171.394,50.29
177.17,68.522
178.463,56.297
173.898,58.294
168.908,51.336
174.687,67.035
171.532,59.953
181.172,59.925
176.638,59.919
174.866,62.352
173.866,53.322
171.663,58.2
174.869,54.247
176.313,53.631
177.439,54.761
167.88,52.473
174.476,53.687
169.968,54.764
174.283,61.588
180.67,61.081
174.902,52.304
179.289,61.657
178.958,62.383
167.201,49.415
166.458,48.428
168.104,59.783
181.912,75.14
170.073,58.318
175.703,53.134
179.703,62.941
171.607,57.348
172.692,48.913
168.943,49.089
173.802,66.623
176.375,66.013
174.685,63.507
171.303,59.515
181.737,64.172
178.279,56.051
165.819,45.313
179.698,66.397
177.117,65.789
174.924,57.331
173.714,68.834
171.232,58.35
165.208,57.389
174.682,61.634
177.402,55.618
162.383,49.085
178.59,66.933
172.69,55.836
179.877,59.182
173.701,56.475
173.295,56.863
167.383,51.791
177.133,66.056
173.81,59.811
170.565,64.099
170.655,56.855
179.053,55.001
177.545,57.511
174.188,54.624
171.317,60.054
173.407,54.07
172.784,52.991
163.758,50.003
178.906,56.564
178.787,61.155
175.229,71.497
179.146,65.932
179.778,55.818
172.808,59.7
167.739,57.694
170.806,58.434
168.515,55.167
172.729,57.197
171.54,59.522
168.316,49.356
176.144,61.755
155.703,54.76
162.188,52.62
172.189,55.613
174.856,53.077
170.778,58.4
182.89,62.553
176.202,57.634
170.067,62.141
168.799,49.803
173.067,60.771
169.363,51.502
175.974,64.22
179.375,63.627
172.706,54.258
173.94,59.02
175.424,64.066
182.254,56.84
173.033,64.522
175.953,63.33
179.545,60.122
181.859,53.471
175.767,59.814
174.009,62.834
170.976,53.796
176.163,59.89
172.822,55.939
176.367,57.731
173.016,55.697
178.784,52.504
171.931,53.383
178.073,48.087
166.721,62.831
167.978,59.494
172.679,63.002
177.802,66.064
174.695,62.8
176.677,62.015
176.895,64.185
171.488,55.572
168.467,49.577
173.021,55.982
175.147,62.967
176.46,72.462
171.116,60.273
176.517,58.507
165.652,59.006
168.759,57.334
171.198,50.478
177.932,61.685
179.005,75.114
171.758,65.389
181.01,66.943
175.549,61.102
175.592,65.473
182.289,65.819
182.639,59.62
174.288,58.672
168.412,54.646
176.468,60.6
172.28,54.95
168.677,57.795
176.009,63.721
171.244,51.288
173.483,56.925
177.021,63.35
169.873,54.063
172.509,55.968
174.774,55.495
180.539,67.345
173.991,57.249
173.537,61.014
171.301,53.79
171.372,54.189
174.182,65.526
177.559,59.442
175.427,60.321
168.57,46.187
172.937,62.35
177.201,60.024
172.96,55.488
172.145,54.753
185.87,73.552
180.069,62.5
169.142,60.391
174.864,55.2
172.276,54.661
171.441,65.298
170.019,49.97
174.595,61.837
172.267,60.609
171.203,56.825
182.664,68.568
167.648,52.52
168.239,55.569
167.768,58.617
174.24,59.488
169.515,66.389
175.139,59.267
169.834,60.984
161.397,48.265
173.467,57.263
170.649,70.478
170.026,58.254
171.18,58.729
178.068,62.436
170.2,51.865
172.737,51.113
164.468,43.717
164.483,53.452
166.519,47.169
172.569,46.163
168.471,50.987
172.119,59.056
174.872,64.902
168.219,51.86
171.026,59.454
173.147,58.727
170.11,55.744
175.668,57.83
172.638,56.317
181.334,58.419
175.716,64.558
171.787,49.21
173.072,60.407
174.181,60.234
175.948,56.144
172.814,58.761
